S0766,KIMAMBA,
S0767,MVOMERO,
S0768,ST.BENEDICT,
S0769,MALAGARASI,
S0770,SUMVE,
S0771,ASKOFU ADRIAN MKOBA,
S0772,ISEVYA,
S0774,LUPA,
S0775,DUMILA,
S0776,MITOLE,
S0778,SONGE,
S0779,RUKINDO,
S0780,KALOLENI ISLAMIC SEMINARY,
S0781,ARUSHA DAY,
S0782,MWIKA,
S0783,BEREKO,
S0784,AIRWING,
S0785,DAR-ES-SALAAM CHRISTIAN SEMINARY,
S0786,NDONO,
S0787,MSANGENI,
S0788,BUTURI,
S0789,NGULU,
S0791,KIGAMBONI,
S0792,MANGAKA,
S0793,MALINDI,
S0794,KINYALA,
S0795,KISALE,
S0796,MCHANGAMDOGO,
S0799,MONDO,
S0800,LOYOLA,
S0801,MATOLA,
S0802,MAKANYA,
S0804,MVUMI,
S0805,LUKULEDI,
S0806,CITY,
S0808,MAZINDE DAY,
S0809,MAMBA,
S0810,CHARYA,
S0811,KIFARU,
S0812,MAHIWA,
S0813,MAHIDA,
S0815,MBINGA,
S0816,KISELU,
S0817,PAUL BOMANI,
S0818,TARAKEA,
S0819,KIBAO,
S0820,MKUZI,
S0821,NYANDUGA,
S0823,THAQAAFA,
S0824,IDETE,
S0825,MUDIO ISLAMIC SEMINARY,
S0826,MALAMPAKA,
S0827,MASONYA,
S0828,MUBONDO,
S0829,MAARIFA TANDIKA,
S0830,MASIMBWE,
S0831,NANGWANDA GIRLS,
S0832,KIPONDA,
S0833,JANG'OMBE,
S0834,PANDANI,
S0835,KENGEJA TECHNICAL,
S0836,KILUVYA,
S0837,SELOUS,
S0838,KANYIGO MUSLIM SEMINARY,
S0839,NGERENGERE DAY,
S0840,ISMANI,
S0841,HUMURA,
S0842,LITEMBO,
S0843,SOTELE,
S0844,THAQALAIN ISLAMIC SEMINARY,
S0845,KIGONIGONI,
S0846,UKOMBOZI,
S0847,MOGABIRI,
S0848,DAUDI,
S0849,MOREMBE DAY,
S0850,MKOMBOZI,
S0851,USANGI DAY,
S0852,EMANYATA,
S0853,KIZWITE,
S0854,NYANGAO,
S0857,LONGIDO,
S0858,NYAMASANDA,
S0859,RANGWI,
S0860,SEUTA,
S0861,NELSON-MANDELA,
S0862,KONGEI,
S0863,MWADUI TECHNICAL,
S0864,NAHIMBA,
S0865,IGOTA,
S0866,NTENGA,
S0867,PANDAHILL,
S0868,AWET,
S0869,MBONI,
S0870,KILANGALANGA,
S0871,KABALE,
S0872,NDUNGU,
S0873,MAKOMU,
S0874,MURRAY,
S0875,GONJA,
S0877,KILIMANGWIDO,
S0878,MILENGWELENGWE,
S0879,KATURU,
S0880,KAIGARA,
S0881,MANGA,
S0882,SONGEA MUSLIM SEMINARY,
S0883,DONBOSCO-DIDIA,
S0884,MAMBWE,
S0885,KANADI,
S0886,SEMKIWA,
S0887,INYONGA,
S0888,LANG'ATABORA,
S0889,TWAYYIBAT ISLAMIYA SEMINARY,
S0890,IWALANJE,
S0891,KUKIRANGO,
S0892,MELELA,
S0893,MAGILA,
S0894,MATYAZO,
S0895,MWAYA,
S0896,KIZUKA,
S0897,KILIMANJARO MAHADIL ISLAMIYYA SEMINARY,
S0900,MWIGO,
S0901,KISIWANI,
S0903,MIKUMI,
S0904,KONGWA,
S0905,SONI,
S0906,VUDOI,
S0907,ZINGIBARI,
S0908,LANZONI,
S0909,NAZARENE,
S0910,INCHUGU,
S0911,TAMOTA,
S0912,BOGWE,
S0913,USONGWE,
S0914,MUYAMA,
S0915,MWELI,
S0916,CHALAO,
S0917,IHEMBE,
S0918,KIMNYAKI,
S0919,NDURUMA,
S0920,PAKULA,
S0921,DR SALMIN AMOUR,
S0922,MWINYI,
S0924,IKUNGI,
S0925,KASOMA,
S0926,KOMAKYA,
S0927,LANGASANI,
S0928,GIDAS,
S0929,FUNGUNI,
S0930,NGATEU,
S0931,ILKIDING'A,
S0932,KITULI,
S0933,BASHNET,
S0934,MAKALEMA,
S0935,MWANDOYA,
S0936,KALIUA,
S0938,MBEZI BEACH,
S0939,NKOKASHU,
S0940,NDAGO,
S0941,MADIVENI,
S0943,IFATI,
S0945,KWIZU,
S0947,DR. OLSEN,
S0948,BUMANGI,
S0949,IRKISONGO,
S0950,GUMANGA,
S0951,MLOWA BARABARANI,
S0952,MANG'ULA,
S0954,MKONGO,
S0955,ISAGEHE,
S0956,ILEMBO,
S0957,NYAMONGO,
S0958,KIWANJA CHA NDEGE,
S0959,MLALI,
S0960,BENJAMIN WILLIAM MKAPA HIGH SCHOOL,
S0961,MAGOMA,
S0962,ST.CAROLUS,
S0963,HANDALI,
S0964,HOMBOLO,
S0965,USHIROMBO,
S0966,MLINGANO,
S0967,MLOLE,
S0968,MATAKA,
S0969,UFANA,
S0970,DUTWA,
S0972,CHILONWA,
S0973,EINOTI,
S0974,NELA,
S0975,NGURUKA,
S0976,OLJORO,
S0977,OLDONYOSAMBU,
S0978,DIGODIGO,
S0979,MATOLO,
S0980,KING'ORI,
S0981,CHEMCHEM,
S0982,SEPUKA,
S0983,TUMAINI LUTHERAN SEMINARY,
S0984,BUKAMA,
S0985,MZINDAKAYA,
S0986,AKERI,
S0987,KIPILI,
S0988,MUNDEMU,
S0989,KIBARA,
S0995,TURKISH MAARIF,
S0996,NANSIMO,
S0997,MBUGUNI,
S0998,NG'UNI,
S1000,WINGWI,
S1001,MBESA,
S1002,AL MADRASA TUS SAIFIYA TUL BURHANIYAH SEMINARY,
S1004,MNINI,
S1005,KISHIMBA,
S1008,ST.MAURUS CHEMCHEMI,
S1009,BABATI DAY,
S1011,CHANG'OMBE,
S1012,SHIMBWE,
S1013,CHIEF DODO DAY,
S1014,GALLAPO,
S1015,DR. OMAR ALI JUMA,
S1017,KIDATU,
S1018,PUGE,
S1019,KISANGURA,
S1020,MACHOCHWE,
S1021,RING'WANI,
S1022,KAMBANGWA,
S1023,NALIENDELE,
S1025,INTELA,
S1026,PUMA,
S1027,CHAMWINO,
S1028,BUTUNDWE,
S1029,NASSA,
S1030,IZIMBYA,
S1031,MARUKU,
S1032,ITIGI,
S1033,AMANI ABEID KARUME,
S1034,ITILIMA,
S1035,KWEDIBOMA,
S1036,LUBANDA,
S1037,AYA,
S1038,J.K. NYERERE,
S1039,GITTING,
S1041,LONGOI,
S1042,MUNGAA,
S1043,TUKUYU,
S1045,DAR-ES-SALAAM,
S1046,TUMBATU,
S1047,MPAPA,
S1048,MWANAKWEREKWE,
S1049,ST.THOMAS AQUINAS',
S1051,MKOLANI,
S1052,IBUNGILA,
S1053,RAFSANJANI-SOGA,
S1054,NYAMIREMBE,
S1055,SOUTHERN HIGHLANDS,
S1056,BANGALALA,
S1060,ST.MARY'S,
S1061,MAKIBA,
S1062,MALENGA,
S1063,MULBADAW,
S1064,SUNNI MADRESSA,
S1065,MWEMA,
S1066,NTUZU,
S1067,BISHOP ALPHA MEMORIAL HIGH SCHOOL,
S1068,NASIBUGANI,
S1069,MLANGALI,
S1070,CHAANGAJA CLEOPA MSUYA,
S1071,ST. MATTHEW'S,
S1072,KAMENE,
S1073,NYANUNGU,
S1074,KITANGIRI,
S1075,DARAJANI,
S1076,MBUNGA,
S1077,OCEAN,
S1078,NUR ISLAMIC SEMINARY,
S1079,CHIKUYU,
S1080,MUHEZA MUSLIM,
S1082,MTII,
S1083,BUMBULI,
S1084,VUMA,
S1085,LAUREATE INTERNATIONAL SCHOOL,
S1086,LUDEWA,
S1088,TUMBI,
S1089,KILIMATINDE,
S1090,CHALA,
S1091,BUNGURERE,
S1092,KWEMARAMBA,
S1093,ALDERSGATE,
S1094,JIHAD,
S1095,WOTTA,
S1096,MITUNDU,
S1097,NSHUPU,
S1098,MAJI YA CHAI,
S1099,NYEHUNGE,
S1100,RUIWA,
S1101,LUAGALA,
S1102,MAHUTA T D F,
S1103,BUSONGO,
S1104,IDODI,
S1105,SUBA,
S1106,KIKARO,
S1107,MWAMASHIMBA,
S1108,MYAMBA,
S1109,ST.DORCAS SEMINARY,
S1110,KALOLENI,
S1111,MASHINGIA,
S1113,CHANJAGAA,
S1114,SHELUI,
S1115,BUKANDWE,
S1116,MTIPE,
S1117,DABALO,
S1118,MLONGWEMA,
S1119,ZANZIBAR COMMERCIAL,
S1120,MOITA,
S1121,MAWELLA,
S1122,CHIKANAMLILO,
S1123,MZENGA,
S1124,KIGARAMA,
S1125,ENYOITO,
S1126,MINZIRO,
S1127,BUGANDO,
S1128,IMALILO,
S1129,IGUGUNO,
S1130,KIZAGA,
S1131,ITOBO,
S1132,SIMANJIRO,
S1133,BOMBO,
S1134,OLE,
S1135,MSANGANO,
S1136,KASANGEZI,
S1137,ITANDULA,
S1139,SOYA,
S1140,MWALIMU NYERERE,
S1141,SWILLA,
S1142,MKINDO,
S1143,BUTIMBA DAY,
S1144,ISIMILA,
S1146,ISANSA,
S1147,SINON,
S1148,MADIBIRA,
S1149,CHOLE,
S1150,MUUNGANO,
S1152,SUMAYE BUZIKU,
S1153,BUSERESERE,
S1154,MNAZI,
S1155,SONGA,
S1157,IWAWA,
S1158,LUGARAWA,
S1159,EMBARWAY,
S1160,MUYENZI,
S1161,MAWELEWELE,
S1162,IGURUBI,
S1163,UJENZI,
S1164,MISSUNGWI,
S1165,BANGALA LUTHERAN JUNIOR SEMINARY,
S1166,MLIMBA DAY,
S1167,KWAMKONO,
S1168,MKUYUNI,
S1169,KWABUTU,
S1170,NDIJANI,
S1171,BUBUBU,
S1172,MARGERY WOLF KUHN,
S1173,MGUGU,
S1174,COASTAL,
S1175,HANETI,
S1176,BUSOLWA,
S1177,MAMIRE,
S1179,ITWELELE,
S1180,MSIA,
S1181,SENGE,
S1182,ULYANKULU,
S1183,SANYA JUU,
S1184,MOMBASA CENTRAL SCHOOL,
S1185,DAR-ES-SALAAM BAPTIST,
S1186,MAKITA,
S1187,ST. MARY GORETI,
S1188,NELUKA,
S1190,LUGUNGA,
S1192,MAAWAL,
S1193,MWITIKIRA,
S1194,BISMARCK,
S1196,KIKUYU,
S1197,GREEN ACRES,
S1198,TANZANIA ADVENTIST,
S1199,MADABA,
S1200,EDUCARE,
S1201,LUFILYO,
S1202,MTERA,
S1203,IGANZO,
S1204,UYOLE,
S1205,GEHANDU,
S1206,LUKOZI,
S1207,MAKUTUPORA,
S1208,KISHOGO,
S1209,SANZA,
S1211,KATESH,
S1212,IKOMA,
S1215,ENGUSERO,
S1216,MIPA,
S1217,MWASAYI,
S1219,FUKUCHANI,
S1220,MSAMALA,
S1221,MUHANGE,
S1222,KIHONDA,
S1223,KIMALI,
S1225,MATANDA,
S1226,BUKWE,
S1227,MISASI,
S1228,MTAPIKA,
S1229,URAKI,
S1230,MAGHANG,
S1231,MBABALA,
S1232,KATE,
S1233,KOROMIJE,
S1235,MPERA,
S1236,BANGATA,
S1237,MCHINGA,
S1238,MKULA,
S1239,SAMUYE,
S1240,DAKAMA,
S1241,JUHUDI,
S1242,VUMARI,
S1243,BISHOP KISANJI,
S1244,MOYOWOSI,
S1245,KAINAM,
S1246,MIDLANDS,
S1247,ST.MARKS,
S1249,SIMBEGA,
S1250,ST.MARY'S MPANDA,
S1251,ZIBA,
S1253,ULAYA,
S1254,MICHEWENI,
S1255,NKOWE,
S1256,TEDEO,
S1257,ARAFAH ISLAMIC SEMINARY,
S1258,TUMATI,
S1259,NZEGA,
S1260,SIMA,
S1261,MERRIWA,
S1262,MATEMA BEACH,
S1263,MKUYU,
S1264,BWAWANI,
S1265,NKOANRUA,
S1266,MARETADU,
S1267,BROOKEBOND,
S1268,KISIMIRI,
S1269,MAKUZANI,
S1270,NYARUBANDA,
S1271,ULUNGU,
S1272,KISARIKA,
S1273,IKUTI,
S1274,LOLIONDO,
S1275,NYERERE MEMORIAL,
S1277,BEMKO,
S1278,MBEZI,
S1279,LUEGU,
S1280,USANGU,
S1281,NGARA,
S1282,UBIRI,
S1284,NORTHERN HIGHLANDS,
S1285,FLORIAN,
S1287,RUDI,
S1288,HAI,
S1289,RAJANI,
S1290,MUBUKA,
S1291,PEMBA ISLAMIC COLLEGE,
S1292,SINGIDA,
S1293,IKORONGO,
S1294,MSANGANI,
S1295,FORODHANI-ZANZIBAR,
S1296,FUONI,
S1297,JONGOWE,
S1298,KIEMBESAMAKI,
S1299,MTULE,
S1300,KWAMTIPURA,
S1301,MAHONDA,
S1303,UROA,
S1304,CHANJAMJAWIRI,
S1305,MINUNGWINI,
S1306,MKANYAGENI,
S1307,MAENDELEO NGWACHANI,
S1308,TUMBE,
S1309,VITONGOJI,
S1310,TABATA,
S1311,SINZA TOWER,
S1312,KWIRAMBA,
S1313,NKUHUNGU,
S1314,KINANA,
S1315,LAKE TANGANYIKA,
S1316,MOSHONO,
S1317,MISHAMO,
S1318,NANDEMBO,
S1319,UPENDO,
S1320,MERERANI B W MKAPA,
S1321,ISANGE,
S1322,NTABA,
S1323,JAPAN,
S1324,HARAMBEE,
S1325,IGWACHANYA,
S1327,MAZOEZI KLERRUU,
S1328,PIO,
S1329,MISSION KITUNDA,
S1330,PRESBYTERIAN SEMINARY,
S1331,IKUNA,
S1332,MAHONGOLE,
S1333,KAHAMA MUSLIM,
S1334,MHONGOLO PROGRESSIVE,
S1335,KINDIKATI,
S1336,BITALE,
S1337,SUMAYE,
S1338,CHIUNGUTWA,
S1339,KYERWA BRIGHT STAR,
S1340,LWANGWA,
S1341,NAKAGURU,
S1343,ANNE MARIE,
S1344,MWALIMU J K NYERERE,
S1346,MIKALANGA,
S1347,TINGI,
S1348,KIGANGO,
S1349,NYAKAHURA,
S1350,AL QAEM SEMINARY,
S1351,BURONGE,
S1352,SUFA,
S1353,ZAKIA MEGHJI,
S1354,BUSANGI,
S1356,KAMENA,
S1357,AHLULBAYT ISLAMIC SEMINARY,
S1358,DABIL,
S1359,MBANGAMAO,
S1361,SAMORA MACHEL,
S1362,KONGOWE POLYTECHNIC,
S1363,TEMBONI,
S1364,ILEMBULA,
S1366,HIGH-VIEW SCHOOL OF ZANZIBAR,
S1367,HALE,
S1369,MKALAMO,
S1370,WEL WEL,
S1372,KIWANGWA,
S1373,MBELEI,
S1374,KICHANGACHUI,
S1375,NEW ERA,
S1376,RUARUKE,
S1381,MALIBWI,
S1382,LAKE VIEW,
S1383,MZINGA,
S1384,MATEMANGA,
S1385,SONGORO,
S1386,LYASIKIKA,
S1387,JANGUO,
S1388,THOMAS,
S1389,MGWASHI,
S1392,NATTA,
S1394,KATORO ISLAMIC SEMINARY,
S1395,TAIFA FOUNDATION,
S1396,CHANZIGE,
S1397,KATORO,
S1398,MWINGIRO,
S1399,VUGABAZO,
S1400,KAMHANGA,
S1401,SLAHAMO,
S1402,KASAMWA,
S1403,COLAND,
S1404,SASAWALA,
S1405,KASANDA,
S1406,JAMHURI DSM,
S1407,ARCH BISHOP KAHURANANGA,
S1408,CHIKOPELO,
S1409,HAGAFILO,
S1410,MSALALA,
S1411,KIUTA,
S1412,VICTORIA,
S1414,MASANZE,
S1415,BUKWIMBA,
S1416,KIBORILONI,
S1417,NGIMU,
S1418,KISHAPU,
S1419,BANGWE,
S1420,KAYUKI,
S1421,MAKONG'ONDA,
S1422,KIBACHA,
S1423,MATADI,
S1424,SOGESCA,
S1425,BADUGU,
S1427,MKUMBI,
S1428,LITUHI,
S1429,MATIRI,
S1430,KIUMA,
S1433,BALILI,
S1434,PIUS,
S1435,MICHIGA,
S1436,GEORGE KONGOWE,
S1437,FILBERT BAYI,
S1438,KAGOMA,
S1439,KIDODI,
S1442,MWANDET,
S1444,KABILA,
S1447,MHUMBU ISLAMIC SEMINARY,
S1448,LUKUMBULE,
S1450,EFATHA SEMINARY,
S1451,MTANGALANGA,
S1452,CHAMRIHO,
S1453,KALOBE,
S1454,LONDONI,
S1456,ITIJI,
S1457,IBANDA,
S1458,KIBOGORA,
S1459,IMEZU,
S1460,MWANHALA,
S1461,KISAKA,
S1462,KIWIRA COAL MINE,
S1463,AMANAH ISLAMIC SEMINARY,
S1464,KIPOLOLO,
S1465,MALATI,
S1466,MAGADINI,
S1467,ISUTO,
S1468,CHAUME,
S1469,MBONEA,
S1470,KIARA,
S1471,SUNGU,
S1472,MWAMALASA,
S1473,UYOWA,
S1474,WHITE LAKE,
S1475,PERFECT VISION,
S1476,IKUWO,
S1477,KABASA,
S1479,NAKAPANYA,
S1480,KAJUNGUTI,
S1481,YOMBO,
S1482,KAGEMU,
S1483,KALEMBO,
S1484,SAKILA,
S1485,LEMARA,
S1486,MURAD SADDIQ,
S1487,BOKO,
S1488,ILOLO,
S1489,KATUBUKA,
S1491,SHANGANI,
S1492,KYEJO,
S1493,RIGICHA,
S1494,ULEMBWE,
S1495,GENESIS HIGH SCHOOL,
S1496,ST. AUGUSTINE NGARAMA,
S1497,NKUU,
S1498,LUGEYE,
S1499,UKUKWE,
S1500,NYAKITONTO,
S1501,MAKERE,
S1502,IHALA,
S1503,ZUHRA ISLAMIC,
S1504,KATOMA,
S1505,IKOLO,
S1507,TAGAMENDA,
S1508,SELYA,
S1509,MAWINDI,
S1510,ITAKA,
S1511,NANGURUWE,
S1512,KAYENZI,
S1513,SOMSOM,
S1514,WASA,
S1515,MABATINI,
S1516,MBEMBA,
S1517,MBAGATUZINDE,
S1518,THOMAS MORE,
S1519,TURKISH MAARIF,
S1520,KISONDELA,
S1521,OLD KOROGWE,
S1522,SCOLASTICA,
S1523,AGAPE-MBAGALA,
S1524,ONICAH,
S1525,KASANGE,
S1526,CONSOLATA,
S1527,KITAMA,
S1528,WENDE,
S1529,CENTENARY,
S1530,ST. RUFINO AND RONALDO AGR.,
S1531,OLD SHINYANGA,
S1532,IGAMBA,
S1533,KIPONZELO,
S1534,UWANDA,
S1535,NAWENGE,
S1536,NGOMA,
S1537,MTAMBILE,
S1538,SUNGA,
S1539,NYALIKUNGU,
S1540,NANYUMBU,
S1541,NAMIKUPA,
S1542,MNYAWA,
S1543,KILOBENI,
S1544,MWENA,
S1545,RAHALEO,
S1546,NYAKATANGA,
S1547,SINO-TANZANIA FRIENDSHIP,
S1548,SHISHTON,
S1549,ENGUTOTO,
S1550,QAMEYU,
S1551,KIOMONI,
S1552,CHISENGA,
S1553,HAKI,
S1554,PAJE,
S1555,UNGUJA UKUU,
S1556,DUNGA,
S1557,MWERA,
S1558,MFENESINI,
S1560,KISIWA PANZA,
S1561,KENGEJA,
S1562,CHAMBANI,
S1563,PUJINI,
S1564,PIKI,
S1565,KANGAGANI,
S1566,GANDO,
S1567,SHUMBA VYAMBONI,
S1568,AL-FURQAAN ISLAMIC SEMINARY,
S1569,KANYERANYERE,
S1571,BUSEKO HILL,
S1572,WARIKU,
S1573,MLANGARINI,
S1574,THE GREAT LAKES,
S1575,MTIMBIRA,
S1576,MPUGUSO,
S1577,FANAKA MEMORIAL,
S1578,CHANGARAWE,
S1579,SEGERA,
S1580,KATALE,
S1581,NGUVUMALI,
S1582,CARMELITE,
S1583,MUGOMA,
S1584,KIWANJA,
S1585,TWITANGE,
S1589,MWANZA BAPTIST,
S1590,TARIME GIRLS,
S1591,SHREE HINDU MANDAL,
S1592,EAST COAST,
S1593,KENT,
S1594,NGULUMA,
S1596,NYERERE HIGH SCHOOL MIGOLI,
S1597,MBOKOMU,
S1598,KAKONKO,
S1599,BAOBAB,
S1600,BISHOP DURNING HIGH SCHOOL,
S1601,TENGERU BOYS,
S1603,NYOLOLO,
S1604,THOMAS MORE MACHRINA,
S1606,KITIVO,
S1607,KUMGOGO,
S1608,NTUNDURU,
S1609,RORYA,
S1610,CHIEF KIDULILE,
S1611,KALENGE,
S1618,GOOD NEWS,
S1619,VICTORY,
S1620,MURUFITI,
S1621,D.C.T.JUBILEE,
S1623,AGGREY,
S1624,BULAMBA,
S1626,MARIADO,
S1627,NAMASAKATA,
S1628,MENGELE,
S1629,MWANZUGI,
S1630,MASOKO,
S1631,NGULIGULI,
S1632,MOUNT UDZUNGWA,
S1633,OLD TANGA,
S1635,GWANUMPU,
S1636,MIMA,
S1637,MILUNDIKWA,
S1638,MTERA DAM,
S1639,MSERU,
S1640,KIPERA,
S1641,KIGONGOI,
S1642,HERI,
S1643,TECHFORT,
S1644,KILIMANI,
S1645,LUBALA,
S1646,QUEEN OF APOSTLES-USHIROMBO SEMINARY,
S1647,NKUMBA,
S1648,SUMBAWANGA,
S1649,IHANDA,
S1650,CHUNYU,
S1651,SAPIWI,
S1652,SHEBOMEZA,
S1653,RUBANGA,
S1654,MAPUTI,
S1655,MSIMBATI,
S1656,MOTAMBURU,
S1657,MATOMONDO,
S1658,LANGIRO,
S1659,ABOUD JUMBE,
S1660,MKOZA,
S1661,NURU,
S1662,MKONO,
S1663,NYACHILULUMA,
S1664,MBARIKA,
S1665,NYASAKA ISLAMIC,
S1667,IROLE,
S1668,KIWELE,
S1669,MLAMKE,
S1671,NATA,
S1672,MAFULALA,
S1673,NICODEMUS BANDUKA,
S1674,PHILIP MANGULA,
S1675,BUSAGARA,
S1676,MOMBA,
S1677,ITEPULA,
S1678,MLOWO,
S1679,PWAGA,
S1680,MVUTI,
S1681,ULUGURU,
S1682,AL RIYAMI ACADEMY,
S1683,LEKI,
S1684,ST MICHAEL,
S1685,IKHANODA,
S1686,KEMORAMBA,
S1687,MSARANGA,
S1689,PEACE,
S1690,KILAGANO,
S1691,MAGUVANI,
S1692,MANGI MAREALE,
S1693,IWEMBA,
S1694,MABWEREBWERE,
S1695,KUTUKUTU,
S1696,NYIMBILI,
S1697,NYUMBU,
S1698,ITALA,
S1699,NYABULOGOYA,
S1700,MKUTI,
S1701,MAKOKO,
S1702,ISELAMAGAZE,
S1703,KATENDE,
S1704,KABITA,
S1705,MADIBA,
S1706,PASIANSI,
S1707,ORKOLILI,
S1708,SHIMBI,
S1709,MAHEVE,
S1710,DIEGO,
S1711,MT. LIVINGSTONE,
S1712,ENDALLAH,
S1713,J M MAKWETA,
S1714,MNYIGUMBA,
S1715,SHIKULA,
S1716,KIBAIGWA,
S1717,BAHI,
S1718,BEREGE,
S1719,NASULI,
S1720,MANCHALI,
S1721,VUDEE,
S1722,TEMEKE,
S1723,KABALE-BARIADI,
S1724,TUNAMKUMBUKA,
S1725,OLE NJOOLAY,
S1726,CHALINZE,
S1727,KARAMBI,
S1728,RASHIDI MFAUME KAWAWA,
S1729,IPERA,
S1730,KIDEGEMBYE,
S1731,IFWAGI,
S1732,MBALAMAZIWA,
S1733,BANJIKA,
S1734,KIMWERI,
S1735,NKOME,
S1736,ZIMBWINI,
S1737,NGALEKU,
S1738,NYAMBONO,
S1739,NKENDE,
S1740,BISHOP MPANGO,
S1741,CHAMAZI DAY,
S1742,LUBANGA,
S1743,MWAMALA,
S1744,SHABAKA,
S1745,MTIBWA,
S1746,ULA,
S1747,KIBEREGE,
S1748,KWAGUNDA,
S1749,MANG'HALANGA,
S1750,KASEME,
S1751,SIZAKI,
S1752,NYAMATONGO,
S1753,SALAMA,
S1754,FOREST,
S1755,UONDWE,
S1756,CENTRAL BUHONGWA,
S1757,BENDEL MEMORIAL,
S1758,MGOMBA DAY,
S1759,ILAGALA,
S1760,CHITENGULE,
S1761,MAKANGARAWE,
S1762,BOMALANG'OMBE,
S1763,LUTANGILO,
S1764,IPALAMWA,
S1765,MURUBONA MUSLIM,
S1766,CHUKWANI,
S1768,MAKONGENI,
S1769,SHANTA MINE,
S1770,IMAGE,
S1771,VUMILIA,
S1772,MLETELE,
S1773,MIEMBE SABA,
S1774,MGULASI,
S1775,BUYAGU,
S1776,BULELA,
S1777,NYAMALIMBE,
S1778,KIRONGWE,
S1779,MRIJO,
S1780,MWANDETE,
S1781,KADOTO,
S1782,NYABUBINZA,
S1783,ISANGA,
S1784,IPILILO,
S1785,MWAGALA,
S1786,LUICHE,
S1787,ILOMBA,
S1788,CHIGUNGA,
S1789,KOJANI,
S1790,BUKULU,
S1791,MVUMI MAKULU,
S1792,TRUST PATRICK,
S1793,KILINDI,
S1794,WESHA,
S1795,WAMBAA,
S1797,WAMPEMBE,
S1798,MAKONGOLOSI,
S1799,KIBUTUKA,
S1800,NSIMBO,
S1801,KENSWA,
S1802,BWERI,
S1803,LOWASSA,
S1804,KILABELA,
S1805,MKOREHA,
S1806,YUSUF MAKAMBA,
S1807,USHIRIKA,
S1808,KISANGARA,
S1809,BUHA,
S1810,MUHARURO,
S1811,KIMWANYA,
S1812,ISDORE SHIRIMA,
S1813,RUSIMBI,
S1814,OSLO HIGH SCHOOL,
S1816,EMET DAR ES SALAAM,
S1818,BARAA,
S1819,TRIFONIA ACADEMY,
S1821,KIMALA,
S1822,ANNAGAMAZO,
S1823,JUVENARY BUZINZA,
S1824,MBOGWE,
S1825,KIZIGO,
S1826,MIBONO,
S1827,LUSETU,
S1828,LAINI,
S1829,UGUNDA,
S1830,LUKOSI,
S1831,KILINGI,
S1832,MKOHA,
S1833,KITUNTU,
S1834,MANTARE,
S1835,MAHINA,
S1837,SUN CITY,
S1838,MBARALI PREPARATORY SCHOOL,
S1839,MARORONI,
S1840,KIMASEKI,
S1841,KANDAWE,
S1842,TAWHEED SEMINARY,
S1844,KIKWE,
S1845,SEEKE,
S1846,PANDAMBILI,
S1847,NGUJINI,
S1848,KABWE,
S1849,LUPASO,
S1850,KINGERIKITI,
S1851,MBAMBI,
S1852,NGWILIZI,
S1853,KIGHARE,
S1854,SHEKILANGO,
S1855,BUTIAMA,
S1856,BULUNGWA,
S1857,ENYORRATA E-NGAI,
S1858,NYAMITWEBIRI,
S1859,MSHIKAMANO,
S1860,MWISENGE,
S1861,MERYA,
S1862,BENHUBERT,
S1863,BUZIRAYOMBO,
S1864,KIRANYI,
S1865,MKINGALEO,
S1866,MINGOYO,
S1867,MIANGALUA,
S1868,MTITU,
S1869,IGOGO,
S1871,BERNARD,
S1873,SONGWE,
S1877,DR. NCHIMBI,
S1878,NASHOLI,
S1879,KALEBEZO,
S1880,MBEZI INN,
S1881,MAHEGE,
S1882,IHANAMILO,
S1883,MIGUKULAMA,
S1884,PIUS MSEKWA,
S1885,BUGARAMA,
S1888,PATRICK MISSION,
S1891,MKUYUNI,
S1892,AFRICANA,
S1893,GIDHIM,
S1894,LUBUGU,
S1895,GODEGODE,
S1896,MINGUMBI,
S1897,KINJUMBI,
S1898,TUMAINI NKEREZANGE,
S1899,NYAKATENDE,
S1900,BUGWEMA,
S1901,KYANYARI,
S1902,SUGUTI,
S1903,TEGERUKA,
S1904,MIRWA,
S1905,MMAZAMI,
S1906,ETARO,
S1907,MAKOJO,
S1908,BUHEMBA,
S1909,MTIRO,
S1910,IGOMA,
S1911,KIRUMBA,
S1912,SANGABUYE,
S1913,ITIPINGI,
S1918,AL-FALAAH MUSLIM,
S1919,MAGHOJOA,
S1920,SUUMU,
S1921,LUQMAN ISLAMIC SEMINARY,
S1922,BUJINGA,
S1923,ZANZIBAR PROGRESSIVE,
S1924,MWASELE,
S1925,NGOKOLO,
S1926,ISAKA,
S1927,NTOBO,
S1928,MPUNZE,
S1929,BUKAMBA,
S1930,J. M. KIKWETE,
S1931,MYOVIZI,
S1932,SANTILYA,
S1933,NYASATO,
S1934,LULEMBELA,
S1935,IPONYA,
S1936,BUKOMBE,
S1937,MANGAMBA,
S1938,ISANGAWANA,
S1939,MAWENI,
S1940,KAPALALA,
S1941,KAKOBE,
S1943,MAGOZA,
S1945,BUYUNI,
S1946,MWANAGATI,
S1947,PUGU STATION,
S1948,MONGOLA,
S1949,MASKATI,
S1950,LANGALI,
S1951,CHIKOLE,
S1952,MOIPO DAY,
S1953,SUKUMA,
S1954,MASELA,
S1955,BUDEKWA,
S1956,MAJEBELE,
S1957,KINAMWIGULU,
S1958,SHISHIYU,
S1959,KULIMI,
S1960,ZEBEYA,
S1961,IJUMBI,
S1962,IBUGA,
S1963,KISHANDA,
S1964,TOANGOMA,
S1965,SOMANGILA DAY,
